"","Timestamp","Machine","Temperature","Pressure","PartLength","PartResistance"
"65",2022-03-08 00:05:20,1,303,100,47.2254832167424,5.50452629601926
"66",2022-03-08 00:05:25,1,303,100,50.3467749172791,5.44850448940133
"67",2022-03-08 00:05:30,1,303,100,50.3410958900129,5.11042594140331
"68",2022-03-08 00:05:35,1,303,100,51.429830644399,5.41894131866439
"69",2022-03-08 00:05:40,1,303,100,47.4424095069317,5.26341816827248
"70",2022-03-08 00:05:45,1,303,100,52.3979285564553,5.32902462315436
"71",2022-03-08 00:05:50,1,303,100,50.0908331118255,5.17757486486987
"72",2022-03-08 00:05:55,1,303,100,49.8382760829247,5.28226486190228
"73",2022-03-08 00:06:00,1,303,100,48.8907283315968,5.05676575431178
"74",2022-03-08 00:06:05,1,303,100,48.7159041120244,5.25907265109598
"75",2022-03-08 00:06:10,1,303,100,48.8944435162214,5.32991793100781
"76",2022-03-08 00:06:15,1,303,100,49.905155413238,5.41913916809339
"77",2022-03-08 00:06:20,1,303,100,48.8529843878596,5.83725411543023
"78",2022-03-08 00:06:25,1,303,100,48.4791520709733,5.48135811456666
"79",2022-03-08 00:06:30,1,303,100,51.9656474615621,5.58906349850097
"80",2022-03-08 00:06:35,1,303,100,49.0694882833841,5.81510256051531
"81",2022-03-08 00:06:40,1,303,100,49.667065933699,5.68931737323369
"82",2022-03-08 00:06:45,1,303,100,49.9439615152443,5.07693369039628
"83",2022-03-08 00:06:50,1,303,100,50.347363844955,5.47728903218725
"84",2022-03-08 00:06:55,1,303,100,49.5822220662357,4.98341729219702
"85",2022-03-08 00:07:00,1,303,100,49.4315581909287,5.46470042635489
"86",2022-03-08 00:07:05,1,303,100,48.2401431002323,5.3484058225967
"87",2022-03-08 00:07:10,1,303,100,49.1309258141448,5.4107464223694
"88",2022-03-08 00:07:15,1,303,100,48.4669544654362,5.42011780128167
"89",2022-03-08 00:07:20,1,303,100,48.6591344109913,5.27661286439443
"90",2022-03-08 00:07:25,1,303,100,47.751823666951,5.52707550665405
"91",2022-03-08 00:07:30,1,303,100,47.9729904815084,5.64293254428738
"92",2022-03-08 00:07:35,1,303,100,49.471480749632,5.55760740008035
"93",2022-03-08 00:07:40,1,303,100,51.0811977506603,5.58761208235189
"94",2022-03-08 00:07:45,1,303,100,50.42303962101,5.06247750367482
"95",2022-03-08 00:07:50,1,303,100,52.3723774900707,5.35300743369875
"96",2022-03-08 00:07:55,1,303,100,50.3999322235071,5.46669873301822
"97",2022-03-08 00:08:00,1,303,100,49.4592924227891,5.37204531330681
"98",2022-03-08 00:08:05,1,303,100,50.5570639055049,5.35189106700786
"99",2022-03-08 00:08:10,1,303,100,50.1315527300344,5.3979048457869
"100",2022-03-08 00:08:15,1,303,100,51.132762779807,5.26481364469393
"101",2022-03-08 00:08:20,1,303,100,50.0262150610765,5.26405026346874
"102",2022-03-08 00:08:25,1,303,100,48.9423799607569,5.48753721481249
"103",2022-03-08 00:08:30,1,303,100,49.9411645717656,5.54407703025436
"104",2022-03-08 00:08:35,1,303,100,49.0581279892216,5.52842088433068
"105",2022-03-08 00:08:40,1,303,100,48.3462921482551,5.315180479773
"106",2022-03-08 00:08:45,1,303,100,49.9733811647492,5.31129261919128
"107",2022-03-08 00:08:50,1,303,100,49.0467890732902,5.39193795594629
"108",2022-03-08 00:08:55,1,303,100,49.0751220344002,5.58808777180391
"109",2022-03-08 00:09:00,1,303,100,51.9809349241472,5.51280800666872
"110",2022-03-08 00:09:05,1,303,100,49.5742003500335,5.56164984020859
"111",2022-03-08 00:09:10,1,303,100,52.4955947952905,5.57255015197175
"112",2022-03-08 00:09:15,1,303,100,49.9741745318645,5.37425837106246
"113",2022-03-08 00:09:20,1,303,100,49.7987038486078,5.4350227196263
"114",2022-03-08 00:09:25,1,303,100,50.7098967842245,5.52910365416981
"115",2022-03-08 00:09:30,1,303,100,51.2127700122576,5.42268394157034
"116",2022-03-08 00:09:35,1,303,100,47.4516092830359,5.52898847666183
"117",2022-03-08 00:09:40,1,303,100,49.28485560288,5.3403248755019
"118",2022-03-08 00:09:45,1,303,100,49.9705884300818,5.10193862654558
"119",2022-03-08 00:09:50,1,303,100,51.8296011777595,5.84414267375137
"120",2022-03-08 00:09:55,1,303,100,49.337547189107,5.14708749556468
"121",2022-03-08 00:10:00,1,303,100,49.0650562714789,5.41558580266723
"122",2022-03-08 00:10:05,1,303,100,49.927226677799,5.35693507466706
"123",2022-03-08 00:10:10,1,303,100,50.2396999983088,5.19957610964161
"124",2022-03-08 00:10:15,1,303,100,48.914093543937,5.63137076571746
"125",2022-03-08 00:10:20,1,303,100,49.0339297858448,5.32851305102691
"126",2022-03-08 00:10:25,1,303,100,52.8187809188846,5.37197640777634
"127",2022-03-08 00:10:30,1,303,100,49.9544606073829,5.02563655514406
"128",2022-03-08 00:10:35,1,303,100,48.503617917242,5.83634286374511
"129",2022-03-08 00:10:40,1,303,100,47.6521046281475,5.53102751183017
"130",2022-03-08 00:10:45,1,303,100,50.1053112296208,5.4620412654949
"131",2022-03-08 00:10:50,1,303,100,48.2828521670887,5.60972035658581
"132",2022-03-08 00:10:55,1,303,100,53.077875938627,5.65678948279543
"133",2022-03-08 00:11:00,1,303,100,50.0149350204855,5.36488350766726
"134",2022-03-08 00:11:05,1,303,100,49.4995859252403,5.4642816309074
"135",2022-03-08 00:11:10,1,303,100,49.4067599012321,5.85287689615929
"136",2022-03-08 00:11:15,1,303,100,49.9258312641075,5.41451735172693
"137",2022-03-08 00:11:20,1,303,100,49.3098563699203,5.60335572332295
"138",2022-03-08 00:11:25,1,303,100,49.6174369710169,5.28992460941981
"139",2022-03-08 00:11:30,1,303,100,49.9350631241666,5.30694447830974
"140",2022-03-08 00:11:35,1,303,100,48.8246349334064,5.6071634465131
"141",2022-03-08 00:11:40,1,303,100,50.6192275660807,5.29475649310398
"142",2022-03-08 00:11:45,1,303,100,51.2402936747598,5.43636145907993
"143",2022-03-08 00:11:50,1,303,100,49.2597032223107,5.35974094894486
"144",2022-03-08 00:11:55,1,303,100,49.6803321290851,5.40378690889534
"145",2022-03-08 00:12:00,1,303,100,47.3717943956972,5.60237204899322
"146",2022-03-08 00:12:05,1,303,100,49.9025856668234,5.27945678080844
"147",2022-03-08 00:12:10,1,303,100,49.5819392193031,5.62226882960323
"148",2022-03-08 00:12:15,1,303,100,49.763854527784,5.46787120861851
"149",2022-03-08 00:12:20,1,303,100,48.8400619396876,5.288613731625
"150",2022-03-08 00:12:25,1,303,100,51.0151682686868,5.60097351097791
"151",2022-03-08 00:12:30,1,303,100,49.568668292607,5.47461743282858
"152",2022-03-08 00:12:35,1,303,100,52.5727733619482,5.47000705179048
"153",2022-03-08 00:12:40,1,303,100,50.1337401241578,5.62805946612995
"154",2022-03-08 00:12:45,1,303,100,52.4347079175699,5.63205068947469
"155",2022-03-08 00:12:50,1,303,100,49.6302145378138,5.4863293325306
"156",2022-03-08 00:12:55,1,303,100,48.6868187854367,5.86112363652681
"157",2022-03-08 00:13:00,1,303,100,53.0342283172872,5.43273876476872
"158",2022-03-08 00:13:05,1,303,100,50.5519996308062,5.2527811210726
"159",2022-03-08 00:13:10,1,303,100,49.405222014766,5.25899179683264
"160",2022-03-08 00:13:15,1,303,100,51.4932212130586,5.69147896385994
"161",2022-03-08 00:13:20,1,303,100,50.9629908564181,5.1128184136866
"162",2022-03-08 00:13:25,1,303,100,51.8738036364495,5.48403777204774
"163",2022-03-08 00:13:30,1,303,100,48.8493614457266,5.58905503110636
"164",2022-03-08 00:13:35,1,303,100,49.3606087918197,5.52906330372128
"165",2022-03-08 00:13:40,1,303,100,49.4233925623377,5.7531399405368
"166",2022-03-08 00:13:45,1,303,100,50.9584544884585,5.68150429284232
"167",2022-03-08 00:13:50,1,303,100,50.9279425853715,5.28166145320021
"168",2022-03-08 00:13:55,1,303,100,50.3754044542172,5.81771371717995
"169",2022-03-08 00:14:00,1,303,100,50.5341989430276,5.40082752270371
"170",2022-03-08 00:14:05,1,303,100,47.8594369569294,5.28053949743586
"171",2022-03-08 00:14:10,1,303,100,50.88452056959,5.40820975557045
"172",2022-03-08 00:14:15,1,303,100,50.9638795226709,5.64049026643812
"173",2022-03-08 00:14:20,1,303,100,51.0556079440353,5.65857445856203
"174",2022-03-08 00:14:25,1,303,100,50.3759218789251,5.74171205719112
"175",2022-03-08 00:14:30,1,303,100,48.5369541452388,5.41566262935851
"176",2022-03-08 00:14:35,1,303,100,51.2102301207395,5.37435534647878
"177",2022-03-08 00:14:40,1,303,100,49.6947059081454,5.41971582312845
"178",2022-03-08 00:14:45,1,303,100,49.5116545684988,5.65506290775329
"179",2022-03-08 00:14:50,1,303,100,50.172003803785,5.30563162500483
"180",2022-03-08 00:14:55,1,303,100,50.8061460889256,5.30251779560581
"181",2022-03-08 00:15:00,1,303,100,51.1230191556662,5.54899806177094
"182",2022-03-08 00:15:05,1,303,100,49.8833020930943,5.45312714528837
"183",2022-03-08 00:15:10,1,303,100,49.8280839137644,5.12687968768605
"184",2022-03-08 00:15:15,1,303,100,51.8530234180376,5.41762804130058
"185",2022-03-08 00:15:20,1,303,100,50.3442474264205,5.64362854514785
"186",2022-03-08 00:15:25,1,303,100,50.8528646960549,5.40254707344162
"187",2022-03-08 00:15:30,1,303,100,51.8231964143842,5.61196556193862
"188",2022-03-08 00:15:35,1,303,100,50.3000388197521,5.14360033951827
"189",2022-03-08 00:15:40,1,303,100,49.7185442396842,5.16129278818235
"190",2022-03-08 00:15:45,1,303,100,51.1805364592022,5.71572567095701
"191",2022-03-08 00:15:50,1,303,100,51.1529607788302,5.35975027109784
"192",2022-03-08 00:15:55,1,303,100,49.8228855168042,4.93390355558796
"193",2022-03-08 00:16:00,1,303,100,52.1537673364628,4.96421696155196
"194",2022-03-08 00:16:05,1,303,100,50.9133412435357,5.60317017155755
"195",2022-03-08 00:16:10,1,303,100,52.8487107152278,5.44871647593767
"196",2022-03-08 00:16:15,1,303,100,49.564188501936,5.60584831104939
"197",2022-03-08 00:16:20,1,303,100,49.2424410884457,4.96467821406152
"198",2022-03-08 00:16:25,1,303,100,50.8076009479116,5.32436346953102
"199",2022-03-08 00:16:30,1,303,100,49.4052597663222,5.285420658064
"200",2022-03-08 00:16:35,1,303,100,50.6293543660396,5.67654468181831
"201",2022-03-09 00:00:00,1,303,200,47.6744313878415,5.37436839925146
"202",2022-03-09 00:00:05,1,303,200,50.5896850963252,5.06503168499848
"203",2022-03-09 00:00:10,1,303,200,50.1386757445429,5.4625071769693
"204",2022-03-09 00:00:15,1,303,200,50.5152165156927,5.41126667805504
"205",2022-03-09 00:00:20,1,303,200,49.6787634402151,5.37968405511323
"206",2022-03-09 00:00:25,1,303,200,50.1086674682844,5.28886356268978
"207",2022-03-09 00:00:30,1,303,200,50.4108954622461,5.82272844999759
"208",2022-03-09 00:00:35,1,303,200,50.3959865900077,5.42973409684649
"209",2022-03-09 00:00:40,1,303,200,48.4870706267348,5.49439971542135
"210",2022-03-09 00:00:45,1,303,200,51.481866274034,5.65127177791938
"211",2022-03-09 00:00:50,1,303,200,50.3015812344227,5.74742480019596
"212",2022-03-09 00:00:55,1,303,200,49.3636989864503,5.07924061827553
"213",2022-03-09 00:01:00,1,303,200,49.768474297305,5.50308815439389
"214",2022-03-09 00:01:05,1,303,200,49.3666005567666,5.4081669690852
"215",2022-03-09 00:01:10,1,303,200,47.8551520110628,5.08764385511007
"216",2022-03-09 00:01:15,1,303,200,49.5419913962593,5.17123711641593
"217",2022-03-09 00:01:20,1,303,200,52.6023763904512,5.69286253019642
"218",2022-03-09 00:01:25,1,303,200,51.4582061363029,5.48413517374508
"219",2022-03-09 00:01:30,1,303,200,50.0709315519656,5.5096729423685
"220",2022-03-09 00:01:35,1,303,200,48.9748739109084,5.77962716371642
"221",2022-03-09 00:01:40,1,303,200,51.7902124391379,5.36472846528951
"222",2022-03-09 00:01:45,1,303,200,51.4007839650963,5.14614120676087
"223",2022-03-09 00:01:50,1,303,200,52.2079105517346,4.91729592766362
"224",2022-03-09 00:01:55,1,303,200,49.502603054201,5.65454069378829
"225",2022-03-09 00:02:00,1,303,200,50.3668618924131,5.37089735394256
"226",2022-03-09 00:02:05,1,303,200,50.2638679369452,4.98346836112148
"227",2022-03-09 00:02:10,1,303,200,49.3719233325772,5.3648608443289
"228",2022-03-09 00:02:15,1,303,200,49.0493795486813,5.32355413994594
"229",2022-03-09 00:02:20,1,303,200,51.5926806328489,5.28758998083153
"230",2022-03-09 00:02:25,1,303,200,50.7748264137477,5.70839203686132
"231",2022-03-09 00:02:30,1,303,200,53.0919846720431,5.62100742831038
"232",2022-03-09 00:02:35,1,303,200,49.256053262838,5.36804274516101
"233",2022-03-09 00:02:40,1,303,200,50.8096432562855,5.81886114400053
"234",2022-03-09 00:02:45,1,303,200,50.0597041653853,5.73619879946705
"235",2022-03-09 00:02:50,1,303,200,49.1092475313212,5.92468928567856
"236",2022-03-09 00:02:55,1,303,200,51.7818191586491,5.42537054855143
"237",2022-03-09 00:03:00,1,303,200,51.6258261304274,5.6637616483079
"238",2022-03-09 00:03:05,1,303,200,51.0930892852597,5.57607611280008
"239",2022-03-09 00:03:10,1,303,200,47.4304008503602,5.56159009260996
"240",2022-03-09 00:03:15,1,303,200,50.7028477303355,5.31571049492451
"241",2022-03-09 00:03:20,1,303,200,49.9722926978643,5.37659158509998
"242",2022-03-09 00:03:25,1,303,200,50.4491283665719,5.63580350062034
"243",2022-03-09 00:03:30,1,303,200,49.303447164194,5.17893923689384
"244",2022-03-09 00:03:35,1,303,200,49.4138862407094,5.18744627695521
"245",2022-03-09 00:03:40,1,303,200,50.0705170005768,5.28191534716449
"246",2022-03-09 00:03:45,1,303,200,50.3840519993401,4.98638719256167
"247",2022-03-09 00:03:50,1,303,200,50.8206722928348,5.6875637174267
"248",2022-03-09 00:03:55,1,303,200,49.9298168438855,5.26337058063141
"249",2022-03-09 00:04:00,1,303,200,51.1880087819931,5.14293025285715
"250",2022-03-09 00:04:05,1,303,200,51.8378334696616,5.40868628546351
"251",2022-03-09 00:04:10,1,303,200,48.1255665252965,5.47184189804699
"252",2022-03-09 00:04:15,1,303,200,50.3745571024375,5.41396190368021
"253",2022-03-09 00:04:20,1,303,200,50.3457770282843,5.26805533257641
"254",2022-03-09 00:04:25,1,303,200,48.2630303300205,5.63620400141591
"255",2022-03-09 00:04:30,1,303,200,49.7739953986676,5.55619090978777
"256",2022-03-09 00:04:35,1,303,200,49.65261963496,5.41360977212715
"257",2022-03-09 00:04:40,1,303,200,48.8963885589712,5.51060590879725
"258",2022-03-09 00:04:45,1,303,200,49.0672806629689,5.43828224535297
"259",2022-03-09 00:04:50,1,303,200,49.9937936919847,5.13506649992568
"260",2022-03-09 00:04:55,1,303,200,48.4383080006744,5.55471087877201
"261",2022-03-09 00:05:00,1,303,200,47.5883654173099,5.18943188636167
"262",2022-03-09 00:05:05,1,303,200,48.9431245944076,5.36268464827249
"263",2022-03-09 00:05:10,1,303,200,48.7279169176454,5.6087226325946
"264",2022-03-09 00:05:15,1,303,200,48.0300070596482,5.5406990093115
"265",2022-03-09 00:05:20,1,303,200,49.9196912890793,5.55904558720248
"266",2022-03-09 00:05:25,1,303,200,50.0890159847157,5.69855286780749
"267",2022-03-09 00:05:30,1,303,200,51.6388474310229,5.56514101036459
"268",2022-03-09 00:05:35,1,303,200,49.4309518260329,5.51165707879811
"269",2022-03-09 00:05:40,1,303,200,49.587779387138,5.47831228858449
"270",2022-03-09 00:05:45,1,303,200,49.8337996857114,5.49120827021311
"271",2022-03-09 00:05:50,1,303,200,50.2368877119196,5.3360791734001
"272",2022-03-09 00:05:55,1,303,200,51.3230828935075,5.33965127809939
"273",2022-03-09 00:06:00,1,303,200,50.6823831415786,5.25388151338526
"274",2022-03-09 00:06:05,1,303,200,52.190078751791,5.54359491223345
"275",2022-03-09 00:06:10,1,303,200,48.0848933135951,5.91093133028645
"276",2022-03-09 00:06:15,1,303,200,49.5792423673891,5.30586953008896
"277",2022-03-09 00:06:20,1,303,200,47.9198300345091,5.26094685946173
"278",2022-03-09 00:06:25,1,303,200,50.5829410341502,5.86467546579316
"279",2022-03-09 00:06:30,1,303,200,50.7846682331664,5.44226259909146
"280",2022-03-09 00:06:35,1,303,200,49.0901991613039,5.50741981968121
"281",2022-03-09 00:06:40,1,303,200,49.7514030654748,4.93507911638869
"282",2022-03-09 00:06:45,1,303,200,50.0094662199075,5.38622572758381
"283",2022-03-09 00:06:50,1,303,200,49.4904996331865,5.31821069479648
"284",2022-03-09 00:06:55,1,303,200,51.6153114764714,5.60484687624915
"285",2022-03-09 00:07:00,1,303,200,49.9814061538203,5.64299450561589
"286",2022-03-09 00:07:05,1,303,200,50.6704580134512,5.26284195878394
"287",2022-03-09 00:07:10,1,303,200,51.8344016471656,5.71249360285348
"288",2022-03-09 00:07:15,1,303,200,47.7513930666647,5.34678969740582
"289",2022-03-09 00:07:20,1,303,200,51.1148896163411,5.34014123493107
"290",2022-03-09 00:07:25,1,303,200,49.3347375131372,5.33826480215585
"291",2022-03-09 00:07:30,1,303,200,49.655024759765,5.57878201816725
"292",2022-03-09 00:07:35,1,303,200,51.0468315514187,5.40712126074765
"293",2022-03-09 00:07:40,1,303,200,49.0542075518542,5.19656180790023
"294",2022-03-09 00:07:45,1,303,200,47.218591374114,5.42040677208232
"295",2022-03-09 00:07:50,1,303,200,47.5394391385945,5.20827654841536
"296",2022-03-09 00:07:55,1,303,200,50.0220621875413,5.513511355097
"297",2022-03-09 00:08:00,1,303,200,48.0619141381187,5.346667632655
"298",2022-03-09 00:08:05,1,303,200,49.1730134644846,5.3946293064493
"299",2022-03-09 00:08:10,1,303,200,49.17500781313,5.00937988111791
"300",2022-03-09 00:08:15,1,303,200,50.4914078396292,5.47965942312908
"301",2022-03-09 00:08:20,1,303,200,50.3181622879599,5.22904863334088
"302",2022-03-09 00:08:25,1,303,200,48.5381875111258,5.53834659598191
"303",2022-03-09 00:08:30,1,303,200,52.6804925957605,5.6078565150738
"304",2022-03-09 00:08:35,1,303,200,50.8122405510563,5.51020615115634
"305",2022-03-09 00:08:40,1,303,200,50.2493794320298,4.92715372858237
"306",2022-03-09 00:08:45,1,303,200,49.7374473168725,5.19216429635132
"307",2022-03-09 00:08:50,1,303,200,51.6369174525907,5.48908975363752
"308",2022-03-09 00:08:55,1,303,200,49.8404308348721,5.33181222291312
"309",2022-03-09 00:09:00,1,303,200,48.7627733733198,5.30912507319081
"310",2022-03-09 00:09:05,1,303,200,49.5914042992534,5.74941798251218
"311",2022-03-09 00:09:10,1,303,200,49.4485176201382,5.47624824780232
"312",2022-03-09 00:09:15,1,303,200,49.4670113200403,5.29916201620456
"313",2022-03-09 00:09:20,1,303,200,51.6037549941803,5.52454947293239
"314",2022-03-09 00:09:25,1,303,200,49.9473966527599,5.46613180914683
"315",2022-03-09 00:09:30,1,303,200,48.5297054777847,5.694781434151
"316",2022-03-09 00:09:35,1,303,200,51.964990901684,5.7663649161669
"317",2022-03-09 00:09:40,1,303,200,50.5869754759705,5.60419518001841
"318",2022-03-09 00:09:45,1,303,200,50.7033335833031,5.54138447858459
"319",2022-03-09 00:09:50,1,303,200,50.1509438119385,5.10071364593927
"320",2022-03-09 00:09:55,1,303,200,49.3971625695724,5.75184640230789
"321",2022-03-09 00:10:00,1,303,200,49.9238535729902,5.28451544072244
"322",2022-03-09 00:10:05,1,303,200,50.0927551658657,5.51195114467778
"323",2022-03-09 00:10:10,1,303,200,49.2992953126534,5.70796935537068
"324",2022-03-09 00:10:15,1,303,200,50.6837079510737,5.5584532427149
"325",2022-03-09 00:10:20,1,303,200,48.9960527793799,5.55400552902576
"326",2022-03-09 00:10:25,1,303,200,51.7254120393291,5.53431903193421
"327",2022-03-09 00:10:30,1,303,200,50.3749444006715,5.52605565003301
"328",2022-03-09 00:10:35,1,303,200,46.9632170718493,5.4090128575046
"329",2022-03-09 00:10:40,1,303,200,47.3644377208731,4.86648185386926
"330",2022-03-09 00:10:45,1,303,200,50.7725576474833,5.24736826268868
"331",2022-03-09 00:10:50,1,303,200,48.2670761161774,5.58317518765598
"332",2022-03-09 00:10:55,1,303,200,47.6871340533354,5.65370774233158
"333",2022-03-09 00:11:00,1,303,200,50.4725181391572,5.76050591207232
"334",2022-03-09 00:11:05,1,303,200,51.68146034774,5.65824204093706
"335",2022-03-09 00:11:10,1,303,200,49.6125717128063,5.50197672714913
"336",2022-03-09 00:11:15,1,303,200,50.3607887533684,5.53867993770311
"337",2022-03-09 00:11:20,1,303,200,49.591889525186,5.62242540754397
"338",2022-03-09 00:11:25,1,303,200,52.036459677515,5.48137689188774
"339",2022-03-09 00:11:30,1,303,200,50.947109487764,5.15437067677205
"340",2022-03-09 00:11:35,1,303,200,49.7310485185343,5.76800487065073
"341",2022-03-09 00:11:40,1,303,200,49.5828468562529,5.60411925573377
"342",2022-03-09 00:11:45,1,303,200,50.0707792872501,5.28617184423459
"343",2022-03-09 00:11:50,1,303,200,48.6092920048637,5.42814621705285
"344",2022-03-09 00:11:55,1,303,200,48.2857018778637,5.49363545813938
"345",2022-03-09 00:12:00,1,303,200,49.9696621426374,5.17899411006103
"346",2022-03-09 00:12:05,1,303,200,49.1719601358675,5.50806400280034
"347",2022-03-09 00:12:10,1,303,200,49.9005999221711,5.72100878817084
"348",2022-03-09 00:12:15,1,303,200,49.1360092997225,5.71971707088334
"349",2022-03-09 00:12:20,1,303,200,48.6692609474938,5.34587333948786
"350",2022-03-09 00:12:25,1,303,200,51.1801396764413,5.24210851611892
"351",2022-03-09 00:12:30,1,303,200,49.2464183206218,5.14442801189918
"352",2022-03-09 00:12:35,1,303,200,50.755850770918,5.48471365458415
"353",2022-03-09 00:12:40,1,303,200,52.9842906346922,5.88029764976515
"354",2022-03-09 00:12:45,1,303,200,49.0336016243528,5.5227986245424
"355",2022-03-09 00:12:50,1,303,200,47.0217905408511,5.65922411051809
"356",2022-03-09 00:12:55,1,303,200,49.0287878407665,5.12244003596019
"357",2022-03-09 00:13:00,1,303,200,50.2141942655541,5.1226966663053
"358",2022-03-09 00:13:05,1,303,200,50.1947236864804,5.59977931957402
"359",2022-03-09 00:13:10,1,303,200,48.2033450459364,5.10385599608814
"360",2022-03-09 00:13:15,1,303,200,53.3032851376997,5.48891225625251
"361",2022-03-09 00:13:20,1,303,200,49.6271147033121,5.75299095488275
"362",2022-03-09 00:13:25,1,303,200,51.6291153099582,5.77322963510219
"363",2022-03-09 00:13:30,1,303,200,50.5252995321165,5.65976444933287
"364",2022-03-09 00:13:35,1,303,200,50.794451397289,5.52840239145512
"365",2022-03-09 00:13:40,1,303,200,49.7568956469287,5.63672677734314
"366",2022-03-09 00:13:45,1,303,200,46.979095399699,5.43782912165067
"367",2022-03-09 00:13:50,1,303,200,49.5892671546385,5.41897611063255
